cubeta_id,cuenca,S_ha,P_m,a_m,b_m,feret_max_m,Dm_m,IC,E,theta_mom_geo,theta_feret_geo,theta_mbr_geo,theta_mom_grid,theta_feret_grid,theta_mbr_grid
CRR_0380,CRR,0.11879211783563913,135.55491274778356,38.78687918986785,38.78687497655083,52.32888719362321,38.89097864944709,1.1094724367141657,1.0000001086273906,136.2324153547114,135.12622855201116,1.232409751140996,136.70879620483987,135.60260940213962,1.708790601269473
CRR_0381,CRR,0.3441250444151553,232.77555835332072,79.99783142390847,49.754944768771445,87.40596466222837,66.19317297751483,1.1193716534933762,1.607836804878113,88.82150871666283,65.06679791004602,91.2467778859387,89.28354712866334,65.52883632204653,91.70881629793921
CRR_0382,CRR,1.754571665666334,544.7988947346375,159.49558126845415,151.94035342587358,182.646800440433,149.4653815703897,1.1602343790516392,1.0497249589870574,66.62948217231043,69.43767273988931,118.54688607279611,67.10645633899719,69.91464690657607,119.02386023948287
CRR_0383,CRR,1.239465657859729,409.96278293117524,130.9573232752775,117.67727067574835,138.08394259200819,125.6239105396815,1.0387768237257051,1.1128514667553893,4.147777783670208,159.97492841626254,8.359228783237553,4.622306670608398,160.44945730320075,8.833757670175743
CRR_0384,CRR,1.4594721500616072,443.8557244355564,139.64055793509274,129.99876666865364,151.30813692347982,136.31792456966508,1.0364276420222573,1.0741683287735684,62.056888418075246,67.08418352948921,91.23066801547353,62.53486833667104,67.562163448085,91.70864793406932
CRR_0385,CRR,1.519409948042939,470.35136225326823,169.29000396602268,119.81649518697485,170.42133420370317,139.08892229477763,1.0764156204181772,1.41291066561281,17.0845987033313,7.838782708053404,1.2332036619050364,17.559893698134665,8.31407770285677,1.7084986567084022
CRR_0386,CRR,1.9145898909775052,516.4900905042772,156.06893905613234,151.1592330528801,183.3663239249396,156.13236567549802,1.0529777167737633,1.0324803579913286,32.087955471950615,24.397199496272485,171.78465386309585,32.54951799468535,24.85876201900722,172.2462163858306
CRR_0387,CRR,1.1143690687693668,402.1172776500885,142.76790061850525,97.68148278463613,147.3041752788187,119.11585812925397,1.0745664506101569,1.461565657569651,1.7145372804337795,163.11688804154534,6.433293597371999,2.1841723889777778,163.58652315008933,6.902928705915997
CRR_0388,CRR,0.3342694546287246,271.23602003599586,112.01816501379976,41.508704919649105,112.08619618461758,65.23841569430917,1.32340900292791,2.698666827371272,51.6246050066882,53.41899081564198,51.42263645576235,52.104821376937764,53.89920718589155,51.902852826011916
CRR_0389,CRR,0.3793309643103718,230.79040468397,76.9113432207025,62.94803176865823,81.564914359214,69.49670382849017,1.057069809074159,1.2218228443323083,176.19648325003314,167.32651249343715,23.051426921109776,176.65490989205523,167.78493913545924,23.509853563131855
CRR_0390,CRR,0.46435921124162616,252.75510673773385,79.58584402852398,69.79622065339585,88.05708501331404,76.8921654471291,1.0463283065344318,1.1402600783177481,179.38103531838527,153.7596371190397,1.2466509297636386,179.84275818479406,154.2213599854485,1.708373796172444
CRR_0391,CRR,0.6792662563474998,321.98532789783275,126.19049746541012,66.22260997406578,126.37924406205289,92.99831498397425,1.1020749472038418,1.9055500457446344,54.12832718620088,52.568030531816696,55.69982638229977,54.599113962702134,53.03881730831795,56.170613158801025
CRR_0392,CRR,2.699313315576322,609.6786127224661,189.82771271428905,168.65245736297467,207.33113303000306,185.38803782935832,1.0468136568930604,1.12555556961581,107.24450317746386,145.20549998266898,97.58127242152129,107.71170045662696,145.6726972618321,98.0484697006844
CRR_0393,CRR,0.6043203142848541,289.1118407580763,104.61888734109411,76.38612378179629,104.76596651255538,87.71798685755721,1.0491252754754827,1.3696059200483481,48.929152284229424,48.29675275415786,52.582990517645186,49.394554480482924,48.76215495041136,53.048392713898686
CRR_0394,CRR,0.1941542869011155,167.02876778273537,52.48762049952865,45.78002771040557,61.72319605753465,49.71970593862724,1.0693327134309523,1.1465178839898011,132.91329325458958,142.52227834241458,105.26463356505376,133.39305126468582,143.00203635251083,105.74439157515
CRR_0395,CRR,0.6936123033842737,351.17578344884396,109.28091541430527,97.22285370953992,124.53565663363356,93.97524213236697,1.189491201338494,1.1240249719555615,159.95778012354253,130.8407476751442,1.2329829712775568,160.43291573748067,131.31588328908234,1.7081185852156981
CRR_0396,CRR,8.048964961375365,1163.0797356343162,433.6034354378362,267.79626623287237,462.8334109475503,320.12904402773023,1.1564704458379707,1.6191541485525416,15.59097884556744,8.828367582921938,29.86709343073173,16.0425144171746,9.2799031545291,30.318629002338895
CRR_0397,CRR,0.32413671869202176,217.13470709816917,63.878832700778,57.33408103169555,76.1457879765439,64.24201803643619,1.0758709955806232,1.114151156717143,12.562546482496774,51.33771629702465,10.703944898715193,13.029005007784878,51.80417482231275,11.170403424003297
CRR_0398,CRR,1.5143656035447084,465.9303804181264,138.5647681126918,133.10242656063573,160.5331515160658,138.85784715383767,1.068072488522412,1.0410386323766057,49.501211241098886,31.93323230226801,78.70002606362746,49.980420745557836,32.41244180672696,79.17923556808641
CRR_0399,CRR,1.5991998995304102,488.5507536757864,168.32946445957504,130.9600587217382,171.61857314529286,142.69423786609667,1.0898164994123645,1.2853496409713647,106.85293925764599,82.43119721459966,120.00764802809246,107.30743995200541,82.88569790895909,120.46214872245189
CRR_0400,CRR,1.4792310516238811,505.38610123496784,159.32708176633534,145.0699587976166,174.14580007815195,137.23758489304984,1.1721963228101027,1.0982775695732325,126.20414731366824,122.07501204495864,72.79799623996426,126.67906266584214,122.54992739713254,73.27291159213816
CRR_0401,CRR,1.319528327575367,433.5370641659377,139.40828697573457,119.78322491773685,155.56720295824564,129.61773208427968,1.06466246039072,1.1638381507216522,152.06600434139872,153.60947251261766,1.2565550295038053,152.5173482455957,154.06081641681465,1.707898933700783
CRR_0402,CRR,0.409183064242021,260.46522243783704,79.99706410370783,69.99741916952888,103.81798555365634,72.1795025217582,1.1486454244268474,1.1428573374964082,38.175271899629614,42.349471606832225,1.2547876003789495,38.62834900604125,42.80254871324386,1.707864706790583
CRR_0403,CRR,0.4642013403264859,283.00817891307287,110.09536180024112,59.60650693011109,110.20788250997293,76.87909359655245,1.1717659119610355,1.847035960844484,163.8874425834947,154.84347791327107,157.43279056291973,164.35958240955372,155.3156177393301,157.90493038897876
CRR_0404,CRR,1.7294348532773474,484.4977666789253,159.99521444930323,129.8368651878537,170.0182412824637,148.3908637765807,1.0392852028954145,1.2322787847489625,172.35855920451877,161.47655657507613,1.248361909293123,172.8178751914732,161.93587256203057,1.70767789624756
CRR_0405,CRR,1.0092821202602975,385.9343093379682,119.99578258930744,109.74229461605208,142.75812549180026,113.36039464070161,1.083682766535473,1.0934324182770967,51.90662974073092,57.17196599249811,91.25324461702442,52.36107240305958,57.62640865482677,91.70768727935308
CRR_0406,CRR,2.974427369853909,638.670996465559,205.7228616065965,189.7734471884803,215.04722817275206,194.60623192078404,1.0446494451246204,1.0840444996621443,34.62610543123163,15.275345705671795,32.20945020723083,35.088073350184786,15.737313624624953,32.67141812618399
CRR_0407,CRR,0.8093648173804516,333.3195251083742,106.76490030755934,97.99758302415985,120.29964203599766,101.51429907191125,1.0451621207069837,1.089464627726972,11.663484483178566,11.45249419085433,154.68701187832636,12.119039004416228,11.908048712091992,155.14256639956403
CRR_0408,CRR,0.3142925853747457,213.30710997561349,82.92064841701695,49.49717471166925,82.92072376448455,63.25897156263122,1.0733301573091,1.675260232529351,53.22045778489188,46.30352041492641,46.22626758265825,53.70169493316851,46.784757563203044,46.707504730934886
CRR_0409,CRR,0.8243864822562514,335.60106629959205,99.76085192414611,99.72874838890459,115.19540878723436,102.452011661742,1.042684623603862,1.0003219085345012,98.0107305481954,123.0529110369611,1.2562303071477705,98.46201510483101,123.50419559359672,1.7075148637833877
CRR_0410,CRR,2.699760867670401,709.5279281260367,217.8333760424623,189.7934384322532,219.53579044549835,185.40340606489593,1.2181532089381701,1.1477392360970264,48.61254930879208,41.46370690658044,60.87117991341525,49.089537183901456,41.940694781689814,61.34816778852462
CRR_0411,CRR,4.0643093314763545,751.2688249249937,259.8184979115446,199.9934592914348,277.3137973611821,227.48273259462633,1.0512283346861548,1.2991349758740434,19.42830451428668,21.711299253984503,1.2504947486816935,19.88517636441915,22.168171104116972,1.7073665988141613
CRR_0412,CRR,0.5192616719531695,272.8778516306171,89.58472640636636,69.99741667013194,96.72214426283296,81.31079232156534,1.0682434079735565,1.2798290375277859,99.870379242755,115.89176072919533,91.25441314143147,100.32332656885923,116.34470805529955,91.7073604675357
CRR_0413,CRR,0.2239161231200646,188.1008540067569,65.22012596566265,49.01738890911857,77.2845600984872,53.394649793799914,1.1213550732365156,1.330550798749909,150.7005211908142,151.46796911945856,117.79243130997081,151.18043338141115,151.94788131005552,118.27234350056776
CRR_0414,CRR,0.1986959422200314,177.6246199888472,58.07512742312919,39.9986163845789,68.05439286340201,50.29786586058667,1.124096849930037,1.4519284083416326,73.93391138835584,56.844318321056676,91.25218795784303,74.38890631097966,57.2993132436805,91.70718288046686
CRR_0415,CRR,2.59449848414691,605.6957194721102,199.99429322366422,159.89646428994138,226.74173268710425,181.75307614374182,1.0607739886322423,1.250773706046515,160.61043022771383,152.83329446678533,1.2466011133939339,161.07090947300242,153.29377371207391,1.707080358682519
CRR_0416,CRR,0.12866425739251822,147.97521895844545,53.362488388566,30.562116587102995,59.292912711058165,40.47473539211068,1.1637376908921158,1.7460337943702697,1.4885445573209266,163.6535610073171,12.535356898027928,1.9701322232070182,164.1351486732032,13.01694456391402
CRR_0417,CRR,1.8693124470450864,537.3692290420174,174.6958740353062,144.01604484577217,188.3212049352238,154.27516096389135,1.1087328450434788,1.213030632957524,48.27541087515892,72.35430643004513,42.61936654553953,48.74404998594059,72.82294554082681,43.0880056563212
CRR_0418,CRR,3.1742578977846128,679.7220558003696,209.9949696216847,198.5267490131887,240.4290045957341,201.03707818826047,1.076230574818722,1.0577666267417403,121.47892963274363,142.5609912731238,91.2419993791537,121.94375929239055,143.02582093277073,91.70682903880062
CRR_0419,CRR,0.36917727533483474,232.1682261764234,73.60339941038214,62.33238222108387,84.16880136844621,68.56027318891698,1.0779047137994244,1.1808212166401986,78.46161806624004,57.07194468553769,102.53987258724726,78.93786790488463,57.548194524182286,103.01612242589185
CRR_0420,CRR,3.685004075449579,713.0672335325519,219.8477986010754,210.00465739621202,247.69716499084132,216.6077771312157,1.0478679618675018,1.0468710614655203,37.9315799795213,50.86183675331919,1.2098947930932131,38.43976304392521,51.3700198177231,1.7180778574971214
CRR_0421,CRR,0.4343578485186507,245.04241134326708,79.26752249671917,69.60719121093757,83.09533584109538,74.36676605178093,1.0488478416631248,1.1387835239107256,96.2492262907411,47.40495419047365,91.21442494938373,96.75280669349588,47.908534593228424,91.7180053521385
CRR_0422,CRR,3.044598492188624,652.7272192401767,198.6345336806134,192.04631544668814,218.09321336540992,196.88837441798353,1.0552655913767628,1.0343053612801758,68.11639917204337,47.9633445144834,100.66943873026887,68.62714491111088,48.474090253550905,101.18018446933637
CRR_0423,CRR,0.16399944851585183,155.17445962046855,49.72380077127136,40.58113277596051,54.3117132202188,45.695796651895776,1.080921401955105,1.225293563040379,27.074973253278383,47.41968310382934,19.655701463524174,27.57212794547803,47.916837796028986,20.15285615572382
CRR_0424,CRR,0.7295278306886747,315.4911009905278,100.00140763542316,80.0011161266131,110.5838411921047,96.37757431154195,1.0419844778793856,1.250000155962284,5.0177285559279845,27.533936182510136,1.217321045418455,5.5183067163952195,28.03451434297737,1.7178992058856906
CRR_0425,CRR,0.5550997872711569,283.01103162426733,89.46542782028078,80.00052276587485,104.6828033117565,84.06991140876227,1.0715511382790457,1.118310540071162,139.5434221927329,133.3575746096808,1.2241857317501308,140.03710890423912,133.85126132118702,1.7178724432563497
CRR_0426,CRR,0.8644804130118208,356.0960174703777,109.57720467461182,100.0012355247401,126.13189066975399,104.913804977974,1.08040007523599,1.0957585083786554,42.45315746016152,52.605309223237455,1.218703357941781,42.95223799216599,53.104389755241925,1.7177838899462543
CRR_0427,CRR,0.21915706985745442,177.98787602190876,54.53359489857891,46.82477068554922,62.23555541779469,52.82418459860952,1.0725257945603905,1.1646313286785352,17.095246591699823,52.41274560808338,12.528095490231893,17.594786835683454,52.91228585206701,13.027635734215522
CRR_0428,CRR,1.7795726232516467,494.8315549131631,164.78549464735076,142.08217560536283,169.95311238637694,150.52648393728214,1.046392447392743,1.1597900577272058,126.0403156809371,112.59661666121421,126.76188745168342,126.53374428074187,113.09004526101899,127.2553160514882
CRR_0429,CRR,3.164618059901271,654.5791485239953,197.61129171510063,196.27272217576493,227.10947598142315,200.73158341051786,1.0379981601541934,1.00681994688053,55.486196551115135,39.70497451723709,5.624772808526143,55.977634552441444,40.1964125185634,6.1162108098524515
CRR_0430,CRR,0.6791447116647249,339.02768207701433,118.80030908081837,82.30096238029138,138.6797305926973,92.98999427300163,1.1605104800659256,1.4434862685064724,39.034875571321955,46.0641125574672,12.527154593366106,39.53510103394934,46.56433802009458,13.02738005599349
CRR_0431,CRR,0.4191797525482307,254.721695614763,102.12163046500632,56.086051553592775,103.78988902502759,73.05588527262587,1.1098412350641698,1.8208026351690036,42.40820929706933,42.27126757189564,52.55794758726509,42.90785285100418,42.770911125830494,53.05759114119994
CRR_0432,CRR,0.11774374509586183,146.36281704978893,53.98711247356321,30.000293781576094,59.42610205066565,38.7189866088032,1.2032528668006206,1.7995527932702446,163.47095954518701,152.95690777894822,1.2208094470200395,163.96754912215926,153.45349735592046,1.7173990239922778
CRR_0433,CRR,6.0999516262887,1100.9953689024655,422.93911771361024,222.00507632955265,433.13238685904986,278.6879909784837,1.2575271339599337,1.9050875984735753,138.95854514045578,142.61120747259358,128.07858925068527,139.4671416187806,143.1198039509184,128.5871857290101
CRR_0434,CRR,0.20914952633158673,192.68250324313516,68.88828910726895,42.39357196722659,75.2118534262016,51.60401609254888,1.1885265977542023,1.624970152562864,49.574704966803615,41.34492751524983,69.42558996196837,50.06492600179391,41.83514855024012,69.91581099695865
CRR_0435,CRR,0.17402162124836035,159.9905951218118,56.47053995290426,39.856849771979086,61.281480932166055,47.07135113976837,1.0819019826408887,1.4168340015824643,52.967561407681266,40.15832496543289,64.65095380213131,53.468716677909214,40.65948023566084,65.15210907235927
CRR_0436,CRR,0.4193116340969278,242.39982802059453,70.00048094272506,69.67859661724646,84.23866005903744,73.06737672174425,1.0559878447811335,1.0046195581011306,159.34019634005796,144.80349637997247,1.223316603866166,159.83403405437417,145.2973340942887,1.7171543181823665
CRR_0437,CRR,0.8492963302661299,348.84903715291546,105.51273489836962,101.40444003523318,128.64234063931184,103.98834900570792,1.0678321020884214,1.0405139544354172,123.18033441293879,124.21449745433819,83.08955052666794,123.67775683791602,124.71191987931542,83.58697295164517
CRR_0438,CRR,0.17888730701481037,165.21639742638976,49.069010381480524,40.00074554275694,60.92279402483092,47.72487751083668,1.1019412810132132,1.2267023955598648,161.84855031568176,142.66060750618237,1.2122199819552626,162.35336874856472,143.16542593906533,1.717038414838214
CRR_0439,CRR,0.24426590828781108,186.05055559647911,62.39278714125273,52.40404422964775,68.97678257302688,55.76818213486016,1.0619268713678824,1.1906101534421998,52.25817769523014,46.3870529853435,77.1908443790742,52.748099062879206,46.87697435299257,77.68076574672327
CRR_0440,CRR,0.15888686135051572,156.44743792956245,47.780453964455425,40.29993730374817,55.65076094693435,44.97788734593139,1.107183309391462,1.1856210495893629,93.7185232404686,60.584746969673105,105.24748766777282,94.22420380967343,61.09042753887793,105.75316823697764
CRR_0441,CRR,0.10886444851037372,128.33630947677614,39.89553594998161,31.375080021190428,46.904495872262366,37.23043390281569,1.0972398594503316,1.2715676238287374,28.4177002699602,54.10957498829893,19.641513548414665,28.92803186063494,54.61990657897367,20.151845139089403
CRR_0442,CRR,0.11881674086564926,136.058430815649,46.64352042823656,29.10440452858801,52.84928658418057,38.8950090688632,1.113478172754677,1.6026275467144717,65.3701923505426,46.721990142268645,77.18906497595466,65.86174689679255,47.2135446885186,77.68061952220462
CRR_0443,CRR,0.10383441320305349,125.31436073872581,38.68426176252474,30.000380864714,46.640273192171804,36.360154151832,1.0970470514886008,1.28945902176944,19.527056781730252,37.921164900652315,1.217479584062777,20.02634776948143,38.42045588840349,1.716770571813953
CRR_0444,CRR,0.8044842331587888,333.66239462784904,109.73878144904738,90.00150916479474,113.19838022188503,101.20776347562042,1.049406045647731,1.2192993480599672,174.57441333489527,165.93419930076905,1.2136945013329603,175.07746178851957,166.43724775439335,1.7167429549572624
CRR_0445,CRR,0.45931805324463604,255.07984644064825,78.93227112015667,67.70745545981443,88.0048315855375,76.47364964494905,1.0617309003201771,1.1657840423054204,92.31449153609607,63.8163686972719,99.3462977412149,92.81501685288026,64.31689401405609,99.84682305799909
CRR_0446,CRR,0.3092649552812904,211.13853549401716,62.189628493283294,58.592464354880086,74.26021230475777,62.75096579853498,1.0710191045965052,1.06139294835964,162.8864067547249,158.05412808237952,12.518200576353907,163.39485971669913,158.56258104435375,13.026653538328128
CRR_0447,CRR,1.8545454450989305,515.4301957401447,193.25490157991183,128.6320742118597,199.8010383074375,153.66458922628962,1.0676924837909578,1.5023850214964036,30.437714382957996,27.39706579614175,42.86243109438329,30.925521085468503,27.884872498652257,43.3502377968938
CRR_0448,CRR,1.5793216267721246,477.0850025349317,139.8614934243413,129.8754739253146,174.81715686756692,141.80461025868433,1.0709163304342384,1.076889186212088,62.78970348756692,48.52921106542393,91.20973553661231,63.29667465317702,49.03618223103403,91.71670670222241
CRR_0449,CRR,0.1539048942830564,152.92520429005083,43.45702774347494,40.419934275906414,55.43860348158801,44.26712070255666,1.0996333983246311,1.075138505838167,123.56828309380931,150.01612854755436,105.26167468689802,124.05950760708633,150.50735306083138,105.75289920017504
CRR_0450,CRR,0.8394044391583002,341.5815063433574,100.00078554201203,99.5169882154941,120.86026439624754,103.38099080404429,1.0517288484179277,1.0048614546641053,157.67209963568428,145.70304194630938,1.2219142802796845,158.16680430474145,146.19774661536655,1.7166189493368642
CRR_0451,CRR,2.3446673900375603,561.3857318872012,172.39087835359607,170.56087815299995,196.01275846715683,172.78087973635294,1.034226869864825,1.0107293080360114,38.412565049271244,25.923582734280867,169.90286417608675,38.916283838469504,26.42730152347913,170.40658296528503
CRR_0452,CRR,0.3788043931699781,246.01678111383717,78.60929812550303,59.42095487644569,96.2097407439848,69.44845089009708,1.1275928057714897,1.3229221625427556,159.82716617488862,144.55576403808539,1.2202751030519587,160.323416083699,145.05201394689576,1.7165250118623256
CRR_0453,CRR,2.124571310884759,531.5047429677537,171.82975660355376,151.27570763333708,174.42540844386653,164.4715236333724,1.0286474552114027,1.1358714448722707,17.140199264506933,32.28136634461139,7.562298700964197,17.634530740917874,32.775697821022334,8.056630177375137
CRR_0454,CRR,0.949530436104567,359.7879469725252,109.80541033471606,109.73128945297469,133.10739988845341,109.95361295464372,1.0415670515380504,1.0006754762667136,45.54744527725963,48.67305212649841,1.2251286393953835,46.03877500806621,49.164381857304996,1.7164583702019693
CRR_0455,CRR,1.8146796926135267,519.1872844645411,160.00203762950375,150.00193685752626,178.11739089998002,152.00401131757647,1.0872242383176494,1.0666664776567232,117.88117298334248,118.54055280597018,91.21704817214727,118.38045608375597,119.03983590638367,91.71633127256077
CRR_0456,CRR,3.734848342826849,767.2146899853435,259.4889264222708,209.84368636409178,276.37114467325176,218.067801467244,1.1198903231225086,1.2365820050074867,6.442744934093729,26.106996395417426,1.2108812663734285,6.948201764173615,26.612453225497312,1.7163380964533148
CRR_0457,CRR,1.1193373528386419,405.56230110025547,139.31140443271102,99.81829275260786,148.68242070911973,119.38109488245343,1.08136459990394,1.3956500416009305,15.34493648417915,37.3622199738174,1.2260478256573886,15.835160913314063,37.852444402952315,1.716272254792301
CRR_0458,CRR,0.8793223692687455,404.23668521458296,138.6372666220894,97.04134162467821,156.43804907510764,105.81058610191998,1.2160648381441288,1.428641281138606,128.39890673198417,126.23737708145012,97.56248632361226,128.89281052228353,126.73128087174948,98.05639011391162
CRR_0459,CRR,0.8995872051551216,346.18988638426555,110.00246532799996,99.7391563557475,119.77627387047286,107.02289491231699,1.0296456979904856,1.102901501749679,77.32068624520295,66.86073950165553,91.20803324822337,77.82883003450839,67.36888329096097,91.71617703752881
CRR_0460,CRR,0.7942974176293399,356.18711363870585,146.4134300009735,72.67238118262293,147.77816446794603,100.56494828749709,1.127409515275068,2.014705278929035,34.41377392185432,38.056537889296656,30.263776734108355,34.920736932549715,38.56350089999205,30.77073974480375
CRR_0461,CRR,1.5645327050655284,473.1509905436227,159.8688554085493,110.00099365200006,173.707976295298,141.139112549318,1.0670935591653337,1.4533401026749957,82.01814737554935,59.95869600097878,91.22056267136036,82.51369526062186,60.4542438860513,91.71611055643287
CRR_0462,CRR,2.5145417274449637,594.3126721993202,179.8268208028067,175.5632105151792,196.19484599050728,178.93054418599402,1.057257160346568,1.0242853287719915,114.93265849807156,115.1674112721919,144.34547417254456,115.4334017144445,115.66815448856484,144.8462173889175
CRR_0463,CRR,1.32449055459438,420.07579092460793,139.47201864486985,119.99999729404526,143.0629165788796,129.8612240331105,1.0296705440238643,1.162266848249261,9.579714094533164,33.81733933407692,1.2286403374055626,10.067183673840496,34.30480891338425,1.7161099167128953
CRR_0464,CRR,2.4195502543207645,601.236425255215,197.93926338172378,167.44157063433045,223.64058062513425,175.5182914762794,1.090367827095678,1.1821393136235931,17.401083954711883,21.332370415405677,51.413735023005266,17.89774522466118,21.829031685354973,51.910396292954566
CRR_0465,CRR,0.4593403523659228,252.78940869939322,79.29218305981459,70.00001360842077,85.12973787069767,76.4755059561476,1.0521717627826073,1.1327452520705796,35.94660581149606,54.86762336163811,1.2282920180394843,36.43430183712141,55.35531938726346,1.715988043664828
CRR_0466,CRR,2.9397140180917805,740.2832583636214,280.00655288612757,145.70048976273037,292.78608673975214,193.46731346785054,1.217980833504712,1.9217955501873143,47.06518658058943,37.346218311568016,54.336962074969286,47.5741987979884,37.855230528966985,54.845974292368254
CRR_0467,CRR,0.4893499334157453,261.75522660351294,79.65494796074493,79.63047294104958,97.321436286053,78.93412990832583,1.0555545045589738,1.000307357457408,47.202707849579376,46.20674474745401,1.2137175014300037,47.70489730227226,46.70893420014689,1.715906954122886
CRR_0468,CRR,0.4293497054656931,243.5956903789532,79.31186461983033,69.68589918007679,83.40920403484238,73.93679892444055,1.0487188735155701,1.138133618895824,12.427659396119305,45.06923773395999,1.2180771915848119,12.92544410892439,45.56702244676507,1.7158619043898966
CRR_0469,CRR,6.02966028781442,929.7639944503775,283.8562986929127,278.24790879539273,329.56649271859584,277.0776411001891,1.0681232526599715,1.0201560900198678,9.010206250081541,177.82603802942216,51.080680205110596,9.497987677718136,178.31381945705877,51.56846163274719
CRR_0470,CRR,1.6946333529550701,484.80287233180314,151.1895856713636,139.41909452935136,169.33597867485716,146.8902378924323,1.0505636679989434,1.0844252444885463,170.57856744555303,160.76977535915648,10.678149291986683,171.07856865275866,161.2697765663621,11.178150499192299
CRR_0471,CRR,0.10876415234500247,135.49407427233317,48.365710099931235,28.986441481335266,54.218792763435005,37.2132798628738,1.1589707631020354,1.6685632188095432,77.85660948017632,62.24519396533133,91.21949903198657,78.35290555180448,62.74149003695949,91.71579510361474
CRR_0472,CRR,2.374632095823616,561.4694247646717,176.32131760932464,171.75100371230346,192.3044053755669,173.88143916473564,1.0278340779270878,1.026610114632441,68.73427714510602,70.11697228101771,36.76336790955712,69.22436154591432,70.60705668182601,37.25345231036542
CRR_0473,CRR,0.9394410188554236,425.80609850352806,152.17978440772393,81.52793488068218,154.1156322784681,109.36788628994424,1.2392878325516654,1.866596825130456,85.12041214801778,77.35688775830367,86.44775978433618,85.62475004778031,77.8612256580662,86.95209768409872
CRR_0474,CRR,0.799449805141937,330.0696392075205,99.78839041481638,99.70070367100301,110.631112276757,100.89058954816025,1.0413699608596108,1.0008794997485948,58.33967238451908,63.20279832731293,1.2233574818129136,58.83203222249756,63.6951581652914,1.715717319791391
CRR_0475,CRR,0.5542060157114761,291.6483071915346,90.0005999159554,80.00053938348248,117.93582356750004,84.00220325288905,1.1051441018559212,1.124999913869801,53.8656002646571,49.65935618020463,91.2219903574614,54.35926842284111,50.15302433838865,91.71565851564542
CRR_0476,CRR,1.274317002780626,426.61694111912107,135.35993523999272,120.97530084101646,160.70526410185303,127.37781598334466,1.066091367035689,1.118905547652907,43.7185428725521,43.30372995489974,77.19416203820506,44.203833617855345,43.78902070020298,77.67945278350831
CRR_0477,CRR,0.5793762203428183,286.92781638387845,89.39741959684115,86.23300464632722,104.51523534586977,85.88857403750916,1.0633773071634598,1.036696099869097,43.32943235322308,41.477056221308416,169.90724797700193,43.8278022948339,41.975426162919234,170.40561791861276
CRR_0478,CRR,3.6945913429175343,713.7751750516528,222.89015278183734,202.6223791616477,240.8164069416015,216.88936809901023,1.0475464829045427,1.1000273202992077,178.9589544579537,52.636312474329806,176.4554696660421,179.45537043444057,53.13272845081668,176.95188564252896
CRR_0479,CRR,7.989783080361878,1552.873593466625,677.6099803817743,179.53345960879673,679.5091124090994,318.9499611502197,1.5497572566292661,3.774282419880316,13.201881734346449,11.60229063819455,15.886974430398379,13.690670429815894,12.091079333663995,16.375763125867824
CRR_0480,CRR,0.32912389357695604,221.13089944962675,69.06894508290745,60.00074899036842,89.08474262845175,64.73434609381543,1.0873385719154531,1.1511347149015538,38.66611697822665,41.8117304390431,1.2166197108143095,39.1649747846825,42.310588245498955,1.715477517270159
CRR_0481,CRR,0.749556547482412,330.323834042436,109.46969228820826,86.26294385849631,115.24312059715714,97.69160850706506,1.0762986056293367,1.2690233765703585,5.468256741681288,160.52060669000775,17.16789066856337,5.961216639215569,161.01356658754204,17.66085056609765
CRR_0482,CRR,2.9203708113586146,632.9915060608082,214.09526086680972,167.6709147528517,226.97108897412872,192.8297591740471,1.0448981273044096,1.2768777529626285,0.9583772525201095,166.0983151083921,5.979995783621758,1.45741724938303,166.59735510525502,6.479035780484679
CRR_0483,CRR,0.7693108879319142,345.4012389567029,109.74638275289536,89.68526959911577,123.6772543596186,98.9705534343541,1.110882229561071,1.2236834793879838,156.56768536200445,152.09217113328373,1.2263606999967784,157.05668611736175,152.58117188864102,1.7153614553540706
CRR_0484,CRR,2.069604366954356,555.296296576248,199.07700496832157,139.8426813149583,204.93580528070487,162.32997634333802,1.0888703672796414,1.4235782888055026,14.495335899946717,23.96810614298469,1.207714080271272,15.00296941353811,24.475739656576085,1.7153475938626648
CRR_0485,CRR,0.6394023260388332,296.027190872804,99.22220020580194,79.74681813886464,101.28046011497979,90.22817334448747,1.0443343574547321,1.2442151614503847,10.57573492112604,12.791413661660886,1.2206199484076057,11.070428819659536,13.286107560194383,1.7153138469411018
CRR_0486,CRR,0.14386296151795538,147.9434221257027,40.983142729692794,40.29969127365518,55.035504824144326,42.79859946626452,1.100312964577089,1.0169592231215032,73.72977923213192,60.43360488812309,105.25166640843226,74.22964405031273,60.933469706303896,105.75153122661307
CRR_0487,CRR,0.5493903272944922,300.2233280027177,100.00162827053319,70.00114765532848,119.62081426822859,83.63644481960847,1.142612572454288,1.4285712680443614,114.74118862309494,125.99790551773772,91.21276629425188,115.24368430181474,126.50040119645752,91.71526197297167
CRR_0488,CRR,0.2338606925876528,191.5802477726519,61.539991948263776,43.0154395016635,72.78463049517786,54.567451998581795,1.1175505659520286,1.4306489172540917,89.83385702940565,68.28557866698308,102.5192444384796,90.3397431073311,68.79146474490854,103.02513051640506
CRR_0489,CRR,0.9145001006481042,353.66491747357543,120.00023723484667,90.00017210136774,125.72753330342974,107.90633400359093,1.0432662796649843,1.3333334196260167,8.100195184599611,18.586443063647394,1.2260198813708625,8.589377778999111,19.075625658046896,1.7152024757703623
